row_id,address_line_1,city,state,zip,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,loc_lat,loc_long
8851,237 North St,Bennington,VT,5201,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,42.883227957980075,-73.19680410467316
8852,1071 Putney Rd,Brattleboro,VT,5301,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 1:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,42.884710032786884,-72.55714475409836
8853,327 Marlboro Rd,Brattleboro,VT,5301,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,42.86580650501849,-72.61543670040334
8854,469 Canal St,Brattleboro,VT,5301,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,42.83907085185185,-72.56500492592593
8855,206 Shelburne Rd,Burlington,VT,5401,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 5:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,44.45975629176402,-73.20805689031515
8856,80 Pearl St,Burlington,VT,5401,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,44.480418,-73.216005
8857,2194 Main St,Castleton,VT,5735,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,43.60811816566212,-73.20459363842211
8858,156 Roosevelt Hwy,Colchester,VT,5446,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,44.50443895,-73.18107377027312
8859,25 Macrae Rd,Colchester,VT,5446,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8860,807 College Pky,Colchester,VT,5446,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,44.497479812068725,-73.15867964844952
8861,4584 US Route 5,Derby,VT,5829,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8862,134 Jericho Rd,Essex,VT,5452,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8863,122 Pearl St,Essex Junction,VT,5452,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,44.49607,-73.123868
8864,2 Carmichael St,Essex Junction,VT,5452,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8865,26 Main St,Fair Haven,VT,5743,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,N/A,N/A
8866,195 Main St,Ludlow,VT,5149,5:30 AM - 8:30 PM,5:30 AM - 8:30 PM,5:30 AM - 8:30 PM,5:30 AM - 8:30 PM,5:30 AM - 8:30 PM,5:30 AM - 8:30 PM,5:30 AM - 8:00 PM,43.395894018099355,-72.70201734628806
8867,78 Broad St,Lyndonville,VT,5851,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8868,4604 Main St,Manchester Center,VT,5255,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,43.174004691558956,-73.06040761899074
8869,16 Court St,Middlebury,VT,5753,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 7:00 PM,44.0131887712265,-73.16531582158865
8870,Route 6,Milton,VT,5468,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,N/A,N/A
8871,51 Berlin St,Montpelier,VT,5602,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,44.25503773420178,-72.57501208330399
8872,157 VT Route 15 W,Morrisville,VT,5661,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8873,5356 Ethan Allen Hwy,New Haven,VT,5472,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 7:00 PM,N/A,N/A
8874,158 Harmon Dr,Northfield,VT,5663,Closed,Closed,Closed,Closed,Closed,Closed,Closed,N/A,N/A
8875,7024 Woodstock Rd,Quechee,VT,5059,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,43.6438799,-72.42282715138457
8876,14 South Main St,Randolph,VT,5060,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,N/A,N/A
8877,142 S Main St,Rutland,VT,5701,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,43.57507604198642,-73.26383889935066
8878,446 West Street,Rutland,VT,5701,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,N/A,N/A
8879,93 Woodstock Ave,Rutland,VT,5701,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,43.615871276026525,-72.95967551439898
8880,138 Swanton Rd,Saint Albans,VT,5478,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,44.8345091376924,-73.07933372220828
8881,725 Fairfax Rd,Saint Albans,VT,5478,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,N/A,N/A
8882,473 Railroad St,Saint Johnsbury,VT,5819,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8883,4109 Shelburne Rd,Shelburne,VT,5482,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,44.39385961572099,-73.22062288782126
8884,1220 Williston Road,South Burlington,VT,5403,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,44.46620986764706,-73.16737579411765
8885,977 Shelburne Rd,South Burlington,VT,5403,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,44.4425702,-73.2107632
8886,252 River St,Springfield,VT,5156,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,43.30784687415698,-72.49583100280307
8887,50 Clinton St,Springfield,VT,5156,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8888,911 S Main St,Stowe,VT,5672,5:00 AM - 7:00 PM,6:30 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,44.453890177843114,-72.69656679606375
8889,1st St,Swanton,VT,5488,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,N/A,N/A
8890,5190 US Route 5,Westminster,VT,5158,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,N/A,N/A
8891,352 N Hartland Rd,White River Junction,VT,5001,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,43.64524204999999,-72.34163804525232
8892,10 Simons Plz,Williston,VT,5495,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,6:00 AM - 7:00 PM,N/A,N/A
8893,2939 St George Rd,Williston,VT,5495,Closed,Closed,Closed,Closed,Closed,Closed,Closed,N/A,N/A
8894,43 E Main St,Wilmington,VT,5363,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,42.86601513342325,-72.86557610914868
8895,24468 Lee Hwy,Abingdon,VA,24211,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,36.7090704,-81.9794436
8896,1500 Belle View Blvd,Alexandria,VA,22307,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,7:00 AM - 9:00 PM,N/A,N/A
8897,2415 Eisenhower Ave,Alexandria,VA,22314,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,38.80134658060712,-77.07148483445073
8898,3050 Duke St,Alexandria,VA,22314,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,38.80728445,-77.08260783894676
8899,3325 Jefferson Davis Hwy,Alexandria,VA,22305,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,N/A,N/A
8900,400 Dulany St,Alexandria,VA,22314,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,7:00 AM - 3:00 PM,38.80301675,-77.06295915345433
8901,4653 Duke St,Alexandria,VA,22304,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,6:00 AM - 8:00 PM,38.81207059172048,-77.11111699073187
8902,4700 S King St,Alexandria,VA,22302,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,N/A,N/A
8903,4800 Mark Center Dr,Alexandria,VA,22311,Closed,Closed,Closed,Closed,Closed,Closed,Closed,38.83202,-77.116337
8904,504D S. Van Dorn St,Alexandria,VA,22304,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,38.8140801,-77.1297127
8905,5836 N Kings Highway,Alexandria,VA,22303,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,38.79040275,-77.07699673148399
8906,6451 Edsall Rd,Alexandria,VA,22312,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,38.801979,-77.160538
8907,7001 Manchester Blvd,Alexandria,VA,22310,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,N/A,N/A
8908,7645 Fordson Rd,Alexandria,VA,22306,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,N/A,N/A
8909,7710 Telegraph Rd,Alexandria,VA,22315,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,38.7479028,-77.1445119
8910,1413 S Fern St,Arlington,VA,22202,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,N/A,N/A
8911,1687 Crystal Square Arc,Arlington,VA,22202,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 1:00 PM,7:00 AM - 12:00 PM,Closed,N/A,N/A
8912,2201 Wilson Blvd,Arlington,VA,22201,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,6:00 AM - 6:00 PM,38.8916444,-77.0860608
8913,3100 Columbia Pike,Arlington,VA,22204,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,38.8617785,-77.0887859
8914,3300 Wilson Boulevard,Arlington,VA,22201,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,38.883824,-77.099164
8915,3520 Lee Hwy,Arlington,VA,22207,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,38.8986164,-77.1190044
8916,3701 Fairfax Dr,Arlington,VA,22203,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,38.8834223,-77.10462818727986
8917,4201 Wilson Blvd,Arlington,VA,22203,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,38.8808562,-77.1113059
8918,70 N Glebe Rd,Arlington,VA,22203,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,38.871354749999995,-77.10215693430457
8919,Reagan National Airport,Arlington,VA,22202,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,38.8550801,-77.0529365207399
8920,Ronald Reagan Airport,Arlington,VA,22202,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,5:00 AM - 4:00 PM,N/A,N/A
8921,Ronald Reagan Airport,Arlington,VA,22202,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,N/A,N/A
8922,Ronald Reagan Airport,Arlington,VA,22202,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,N/A,N/A
8923,Ronald Reagan Airport,Arlington,VA,22202,4:00 AM - 9:30 PM,4:00 AM - 9:30 PM,4:00 AM - 9:30 PM,4:00 AM - 9:30 PM,4:00 AM - 9:30 PM,4:00 AM - 9:30 PM,4:00 AM - 9:30 PM,38.851289449999996,-77.03968893913375
8924,Ronald Reagan Airport,Arlington,VA,22202,6:00 AM - 11:00 AM,6:00 AM - 11:00 AM,6:00 AM - 11:00 AM,6:00 AM - 11:00 AM,6:00 AM - 11:00 AM,6:00 AM - 11:00 AM,6:00 AM - 11:00 AM,N/A,N/A
8925,Ronald Reagan Airport,Arlington,VA,22202,5:00 AM - 11:00 AM,5:00 AM - 11:00 AM,5:00 AM - 11:00 AM,5:00 AM - 11:00 AM,5:00 AM - 11:00 AM,5:00 AM - 11:00 AM,5:00 AM - 11:00 AM,38.8487164,-77.0424742
8926,42876 Truro Parish Dr,Ashburn,VA,20148,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,N/A,N/A
8927,44110 Ashburn Village Blvd,Ashburn,VA,20147,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 8:00 PM,N/A,N/A
8928,44135 Ashbrook Marketplace Plaza,Ashburn,VA,20147,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 9:00 PM,39.061567,-77.47438034474143
8929,11657 N Lakeridge Pkwy,Ashland,VA,23005,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8930,5920 Seminole Trail,Barboursville,VA,22923,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,N/A,N/A
8931,150 Kent St,Blacksburg,VA,24060,Closed,Closed,Closed,Closed,Closed,Closed,Closed,N/A,N/A
8932,8153 John Mosby Hwy,Boyce,VA,22620,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,39.0815826,-78.0836662
8933,3134 State Route 903,Bracey,VA,23919,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,N/A,N/A
8934,12713 Braemar Village Plz,Bristow,VA,20136,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,6:00 AM - 8:00 PM,N/A,N/A
8935,6050 Burke Commons Rd,Burke,VA,22015,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,N/A,N/A
8936,13440 Carrollton Blvd,Carrollton,VA,23314,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,36.9541645,-76.5299533
8937,14631 Lee Hwy,Centreville,VA,20121,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 8:00 PM,38.8388941,-77.4257914
8938,13902 Lee Jackson Memorial Hwy,Chantilly,VA,20151,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,38.893294850000004,-77.42745065029527
8939,305 Rivanna Plaza Dr,Charlottesville,VA,22901,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,N/A,N/A
8940,1100 Cedar Rd,Chesapeake,VA,23322,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 7:00 PM,36.71357645,-76.2790634881633
8941,1108 Volvo Pkwy,Chesapeake,VA,23320,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
8942,1336 Poindexter St,Chesapeake,VA,23324,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,36.8184999,-76.27276600737846
8943,1435 Battlefield Blvd N,Chesapeake,VA,23320,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,36.76817785,-76.25160239963591
8944,1444 Mt Pleasant Rd,Chesapeake,VA,23322,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,36.714553300661926,-76.18740302543463
8945,215 Hillcrest Pkwy,Chesapeake,VA,23322,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,36.655708399999995,-76.23161859999999
8946,3277 Western Branch Blvd,Chesapeake,VA,23321,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,36.864958200000004,-76.4107052
8947,4444 Portsmouth Blvd,Chesapeake,VA,23321,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,36.8213558,-76.42453769311295
8948,2500 W Hundred Rd,Chester,VA,23831,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,37.35534045,-77.41119414087123
8949,4417 W. Hundred Rd,Chester,VA,23831,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,37.355019999999996,-77.44791426752484
